Review Text,Review,Recommends,Review Length,Review Type
one of the worst restaurant that i have ever seen. the boys of restaurant work like a man who take weed recently. they do not maintain any qualities.,,FALSE,149,Negative
Poor quality food!! Worst Ramen ever!!,,FALSE,38,Negative
"worst behaviour,worst food",,FALSE,26,Negative
Very bad service. They should improve their service and food quality.,,FALSE,69,Negative
Worst service i have ever seen. Environment is as same as fish market. Treated us as like as a helper of bus,,FALSE,108,Negative
Their service was very disappointing..They need to improve,,FALSE,58,Negative
worst food and service ever😕,,FALSE,31,Negative
they should change staff and improve service,,FALSE,44,Negative
worst service ever.......,,FALSE,25,Negative
They should change their staff first. Gorom er moddhe ac chartei chae nah. Kon dhoroner baje service eigula.,,FALSE,108,Negative
no possible way with this taste,,FALSE,31,Negative
onk bashìiiiiiiii dammmm food,,FALSE,30,Negative
Quantity onk kom+price onk bashiiiii(food Ramen),,FALSE,48,Negative
"Faltu chilo,, poro taka waste holo.�",,FALSE,38,Negative
"Tv dekhte gele thik ache,jete paren......but khabar khete jaiyen na....... 😂 Bishal bebodhane thokben..... 😂",,FALSE,114,Negative
foodbank er review er upor theke trust uthe gc ekhane khawar por theke 😑😑,,FALSE,79,Negative
Overpriced. Very bad. the pasta was definitely the worst thing that I ever tasted. Strongly recommend everyone to avoid this place.,1,,131,Negative
"We have ordered setmeal-5. The food taste was awful. We didn't even eat the curry, because it was way much salty. The bill was to higher 1001 tk. Sorry Kitchen's Story, we won't come again to your place.",1,,203,Negative
"I have bought 14inches pizza with 2 free large pasta offer for 850tk and additional 15%vat. The quality of pizza is simply disaster. Crust was burnt, only few pieces of chicken found here & there and cheese quantity was also not sufficient at all. So called 2 large pasta were another nightmare. You can imagine the taste from the pictures above. Tastes raw. Not recommended for anyone.",,FALSE,386,Negative
Had chicken pasta and cashew nut salad. Pasta was very bland. Not enough seasonings and lack of any kind of taste. Amount of meat or mushroom was tiny. White sauce they surved was weird and . Couldn't eat half of the pasta. Cashew nut salad was below average. Chicken in the salad was probably a few days old.,1,,309,Negative
"We visited the places at evening and it completely empty. We stayed there around 1 hour, not a single person came. ....Now I understand I should have a look the reviews before go. it's not about the environment or people over there, but the Food. I don't want to say it Worse or Spoil food, but the Food has no taste at all. The Burger � taste like Bread and Chicken without salt. The Pasta - it seems to me that I had a bowl of water with some cheese.....disgusting. Chicken Fry (leg) overcooked. Very much dissapointed of overall experience as we went with Family. I guess weather they are going to close their business very soon or they have a bunch of BigHead (!) chef (?) with bad tamper. 😠",,FALSE,700,Negative
One of the worst pastas I ever had.. worst service & worst overall..,1,,68,Negative
The unlimited pizza was bland with 1 average flavour and the service took too long,2,,82,Negative
Worse food ever.....disappointed . Pizza te toppings khub kom chilo... N mone hoilo আটার dola khailam .... Bad experience,1,,129,Negative
Worst pasta I have ever tasted!!!,1,,33,Negative
worst experience... price is too high... but quantity low...,1,,60,Negative
worst service ever...took almost 1 hour to serve 2 set meals,1,,60,Negative
আজকে জন�মদিন �র ট�রিট দেয়ার জন�যে ডিনার করতে গিয়েছিলাম। তাদের সার�ভিস �ক কথায় খারাপ।অর�ডার করার প�রায় ৫০-৬০মিনিট পর খাবার দিলো।১৯০টাকার রাইছ প�লেটার � �ত কম রাইছ কোথাও কখনো দেখিনি।চিকেন প�রাইয়া আইনা দিছে।চিকেন তিতা লাগতেছিলো প�রে যাওয়াতে।ভেজিটেবলস খাইলাম নাকি বাজার থেকা সবজি আইনা ডিরেক�ট কাইটা ওইটারে ভেজিটেবলস বলে চালাইতে সন�দেহ।নেক�সট আর কখনো আপনাদের �ইখানে যেয়ে ভ�ল করতে চাইনা।ধন�যবাদ আপনাদের :),1,,1056,Negative
khubi baje.. bar bar bollam j ager percel a cheeses r chicken kom cilo ontoto ajker ta te ektu beshi diyen... but... atto baje cilo.. pizza pasta 2 tai baje... I think the worst resturent in town. wak! ����,1,,214,Negative
"কতটা খারাপ, না খেলে ব�জবেন না।� pasta �",1,,90,Negative
"overbaked bad taste.. ক�রাস�ট বাজে,পিজ�জার উপকরন গ�লাও বাজে। অফারের ১২'' পিজ�জায় প�রটাই লস।",1,,199,Negative
We had to wait more than one hour for food .. and later we asked for additional salad and they failed to serve that on time . ( Our food was finished by the time they served it) . About the food : ordered hariali kabab with garlic nan. Kabab was good but couldn't find any difference between garlic nan and regular one .,2,,320,Negative
"The taste of the pizza was very bad. Although they say the cheese will be more in chicken Supreme pizza, There was no cheese in pizza. Very dirty places.",1,,153,Negative
"1. The crust was really thin, almost like a Ruti. 2. Amount of cheese was not bad. 3. Among the toppings, tomatoes and onions were abundant, there was hardly any chicken even masroom in the chicken supreme pizza. You can also count the olives. 4. The overall taste was good but for 279tk, considering the toppings, it was overpriced. The making of pizza in an oven in front of you is the main attention. You can give it a try but not really a place to go back just to have the pizza. Definitely overhyped and overrated. Best of luck.",2,,533,Negative
"Their behaviour was bad, i repeat their ""BEHAVIOUR"" was ""BAD"". We wanted some change as we gave all of our ""khuchra"" tk at the time of order. But they didn't even have the courtesy to say politely that they didn't have any change, it was like we were beggars asking them for money. We ordered both chicken and beef, the amount of chicken was really poor, it was really a fancy cheese version of typical local pizza. So don't get confused by the price.",1,,451,Negative
